0,0.789473684,0.833333333,0.810810811,36
1,0.931034483,0.475770925,0.629737609,454
2,1,0.854214123,0.921375921,439
3,1,0.618867925,0.764568765,265
4,0.966836735,0.90023753,0.932349323,421
5,0.948660714,0.983796296,0.965909091,432
6,0.97826087,0.833333333,0.9,162
7,0.927272727,0.871794872,0.898678414,117
8,1,0.925925926,0.961538462,81
9,0.991266376,1,0.995614035,227
10,0.626631854,0.975609756,0.763116057,246
11,0.869565217,0.952380952,0.909090909,42
12,0.813648294,0.682819383,0.74251497,454
13,0.460869565,0.929824561,0.61627907,57
14,1,0.352941176,0.52173913,68
15,0.762886598,0.902439024,0.826815642,82
16,0.902439024,0.787234043,0.840909091,94
17,0.401574803,0.962264151,0.566666667,53
18,0.926315789,0.86557377,0.894915254,305
19,0.770700637,0.858156028,0.812080537,141
20,0.795454545,0.744680851,0.769230769,47
21,0.290322581,0.99,0.448979592,100
22,0.555555556,0.882352941,0.681818182,51
23,0.885245902,0.744827586,0.808988764,290
24,0.676190476,0.898734177,0.77173913,79
25,0.738372093,0.846666667,0.788819876,150
26,1,0.075,0.139534884,40
27,0.983739837,0.883211679,0.930769231,137
28,1,0.891566265,0.942675159,83
29,0.938053097,0.954954955,0.946428571,222
30,0.850746269,0.919354839,0.88372093,62
31,0.97826087,0.957446809,0.967741935,47
32,0.938423645,0.954887218,0.946583851,399
33,0.160377358,1,0.276422764,68
34,0.955307263,0.432911392,0.595818815,395
35,0.962264151,0.64556962,0.772727273,79
36,0.636363636,1,0.777777778,49
37,1,0.727272727,0.842105263,44
38,0.923664122,0.650537634,0.76340694,372
39,0.987654321,0.909090909,0.946745562,88
40,0.901515152,0.739130435,0.812286689,322
41,0.702312139,0.9,0.788961039,270
42,0.897350993,0.967857143,0.931271478,280
