0,1,0.782608696,0.87804878,46
1,0.861878453,0.985263158,0.919449902,475
2,0.99751861,0.995049505,0.996282528,404
3,0.973282443,0.992217899,0.98265896,257
4,0.997560976,1,0.998778999,409
5,0.99270073,0.997555012,0.995121951,409
6,1,1,1,169
7,0.966666667,0.974789916,0.970711297,119
8,1,1,1,88
9,1,1,1,241
10,0.987603306,0.959839357,0.973523422,249
11,0.971428571,1,0.985507246,34
12,0.958333333,0.932432432,0.945205479,444
13,0.97260274,0.922077922,0.946666667,77
14,1,0.888888889,0.941176471,63
15,1,0.901098901,0.947976879,91
16,0.911764706,1,0.953846154,93
17,0.948275862,0.964912281,0.956521739,57
18,0.992366412,0.977443609,0.984848485,266
19,0.92173913,0.981481481,0.950672646,108
20,1,0.941176471,0.96969697,51
21,0.989361702,0.948979592,0.96875,98
22,0.857142857,0.981818182,0.915254237,55
23,0.927586207,0.985347985,0.955595027,273
24,0.942307692,0.98989899,0.965517241,99
25,0.979591837,0.972972973,0.976271186,148
26,0.918918919,1,0.957746479,34
27,0.950310559,1,0.974522293,153
28,1,0.981651376,0.990740741,109
29,0.996031746,0.996031746,0.996031746,252
30,1,0.928571429,0.962962963,84
31,1,1,1,42
32,0.992941176,0.990610329,0.991774383,426
33,1,0.892857143,0.943396226,56
34,0.989247312,0.93877551,0.963350785,392
35,1,0.916666667,0.956521739,60
36,1,0.976744186,0.988235294,43
37,0.98,1,0.98989899,49
38,0.974358974,0.904761905,0.938271605,378
39,1,0.987951807,0.993939394,83
40,0.963898917,0.946808511,0.955277281,282
41,0.97752809,0.981203008,0.979362101,266
42,0.993421053,0.986928105,0.990163934,306
